,run_number,round_number,turn_number,partner_after_action_name,partner_after_action_personality_vector,partner_after_action_emotional_state,partner_after_action_location_state,partner_after_action_current_action_probs,partner_after_action_conversation_partner
2108,7,9,302,Andrew,[1 0 1 0 0],[ 0.40846514  0.33240391 -0.91838464],Hall,"{shouts: 0.021188359056079308, shares: 0.038039074961850855, leaves_conversation: 0.02333673253628005, makes_smalltalk: 0.03570995767030809, makes_deeptalk: 0.5986257285154724, gives_controversial_opinion: 0.02111489951956789, changes_the_topic: 0.018806722806367956, shows_interest: 0.0328923279694641, shows_concern: 0.028343643250365248, laughs: 0.032818868432952675, jokes: 0.020470429110717444, gives_an_insult: 0.017867324222951602, brags: 0.020543888647228864, yawns: 0.027154126329806454, supports: 0.045103342615675585, rants: 0.01798457435491181}",Maria
2109,7,9,303,Robert,[0 1 1 0 0],[ 0.17223091 -0.02193821  0.43946518],Lounge,"{shouts: 0.07370725141305363, shares: 0.07222924126134793, leaves_conversation: 0.0422440189528471, makes_smalltalk: 0.07493765198657101, makes_deeptalk: 0.06845158476825212, gives_controversial_opinion: 0.053464474684761884, changes_the_topic: 0.05809891348094389, shows_interest: 0.05571418751995958, shows_concern: 0.0486855006548494, laughs: 0.060471352400249964, jokes: 0.05984250302287484, gives_an_insult: 0.05375794984499327, brags: 0.06782273539087699, yawns: 0.08204657111608823, supports: 0.062030716409044305, rants: 0.06649534709328582}",Edith
2110,7,9,304,Agnes,[0 0 1 0 1],[ 0.53675034 -0.749      -0.67753052],Kitchen,"{shouts: 0.0520094893710811, shares: 0.07306823821418354, leaves_conversation: 0.06029228306716815, makes_smalltalk: 0.07044294058773011, makes_deeptalk: 0.07074624784416718, gives_controversial_opinion: 0.044235391691677034, changes_the_topic: 0.05117977808221554, shows_interest: 0.05755280830477039, shows_concern: 0.06621171635499712, laughs: 0.05419012634774578, jokes: 0.04879744845274305, gives_an_insult: 0.0625180267610572, brags: 0.05216013040976766, yawns: 0.10212494268945634, supports: 0.07195240506018251, rants: 0.0625180267610572}",Nola
2111,7,9,305,Donald,[0 1 0 0 1],[0.30584387 0.92564636 0.41001423],Hall,"{shouts: 0.05875661578049165, shares: 0.05876139882317346, leaves_conversation: 0.05452977491297904, makes_smalltalk: 0.09567653892528108, makes_deeptalk: 0.07332796283808928, gives_controversial_opinion: 0.05097303227984625, changes_the_topic: 0.03868901872447766, shows_interest: 0.07332796283808928, shows_concern: 0.0682987690448105, laughs: 0.06947861729317023, jokes: 0.052249628260991325, gives_an_insult: 0.06964100440309802, brags: 0.05445801655540624, yawns: 0.06927245469358964, supports: 0.05802105810952043, rants: 0.05453814651698601}",Jason
2112,7,9,306,Martin,[1 0 0 1 1],[ 0.60811948 -0.4802476   0.96013365],Kitchen,"{shouts: 0.054597205412466224, shares: 0.06778245240049176, leaves_conversation: 0.04631739656569046, makes_smalltalk: 0.050695785030690624, makes_deeptalk: 0.06573651450259359, gives_controversial_opinion: 0.050172882701076345, changes_the_topic: 0.07925572335777349, shows_interest: 0.09602544460729891, shows_concern: 0.08668748118286143, laughs: 0.05361792636491417, jokes: 0.05797802722509923, gives_an_insult: 0.05222030390294645, brags: 0.055807756281288645, yawns: 0.07675351409228545, supports: 0.05909397776554276, rants: 0.04725760860698049}",David
2113,7,9,307,David,[1 0 0 1 0],[ 0.80401274 -0.33548416  0.86372607],Kitchen,"{shouts: 0.02743370899778448, shares: 0.04525256806623539, leaves_conversation: 0.016561549063614022, makes_smalltalk: 0.02415397567693885, makes_deeptalk: 0.026929174678377677, gives_controversial_opinion: 0.027364524387079727, changes_the_topic: 0.04293181496077474, shows_interest: 0.5934501829631015, shows_concern: 0.015225534048260145, laughs: 0.02685561287231777, jokes: 0.03148334756257615, gives_an_insult: 0.01938502799976068, brags: 0.03143949600234815, yawns: 0.033030795846314825, supports: 0.01911765887475477, rants: 0.01938502799976068}",Martin
2114,7,9,308,Maria,[0 1 1 1 0],[0.87120615 0.5377947  0.85418998],Hall,"{shouts: 0.0706259279323669, shares: 0.06485769870597467, leaves_conversation: 0.03166999610302119, makes_smalltalk: 0.06294556178733755, makes_deeptalk: 0.06961681414985334, gives_controversial_opinion: 0.053087369258394745, changes_the_topic: 0.0385757777187331, shows_interest: 0.06961681414985334, shows_concern: 0.05056353133651195, laughs: 0.06442150459917816, jokes: 0.10294007271189247, gives_an_insult: 0.041832943429404974, brags: 0.09422484452842911, yawns: 0.055208620848315015, supports: 0.08332839152334565, rants: 0.04648413121738776}",Andrew
2115,7,9,309,Mauricio,[1 1 1 1 0],[-0.74749027 -0.46420244  0.05645108],Lounge,"{shouts: 0.060859269486802, shares: 0.0681827924646619, leaves_conversation: 0.06217806998250433, makes_smalltalk: 0.05803127031101364, makes_deeptalk: 0.07209465623122749, gives_controversial_opinion: 0.048718300311311726, changes_the_topic: 0.05876698755421296, shows_interest: 0.07209465623122749, shows_concern: 0.06215921907450725, laughs: 0.053162525293182376, jokes: 0.06100556771706544, gives_an_insult: 0.05190602470840876, brags: 0.05537092431338272, yawns: 0.0892812199260352, supports: 0.07029819712573589, rants: 0.05589031926872087}",Johnny
2116,7,9,310,John,[1 1 0 1 1],[0.91807514 0.61512617 0.02657561],Hall,"{stands_in_corner: 0.37699846164822365, leaves_room: 0.28890969846916137, starts_conversation: 0.33409183988261504}",Elisabeth
2117,7,9,311,Ronnie,[0 0 0 1 0],[0.44119107 1.         0.8829082 ],Kitchen,"{shouts: 0.09025733279258082, shares: 0.04652949654541446, leaves_conversation: 0.03140883971712387, makes_smalltalk: 0.059987978422342735, makes_deeptalk: 0.05824009023964401, gives_controversial_opinion: 0.07779034853790459, changes_the_topic: 0.03408116651650912, shows_interest: 0.08178450950189713, shows_concern: 0.0670906922255509, laughs: 0.065468396559881, jokes: 0.0852626975652089, gives_an_insult: 0.04341357277616984, brags: 0.0780343912449719, yawns: 0.06775506657865059, supports: 0.06948184799998047, rants: 0.04341357277616984}",Catherine
2118,7,9,312,Patrick,[0 0 0 0 1],[-0.0439807   0.954       0.68281446],Hall,"{shouts: 0.10462239811522529, shares: 0.04073366668288018, leaves_conversation: 0.051662388563962894, makes_smalltalk: 0.07200804905319891, makes_deeptalk: 0.055056338890313, gives_controversial_opinion: 0.099010146149419, changes_the_topic: 0.035542635926837124, shows_interest: 0.055056338890313, shows_concern: 0.07312767910642415, laughs: 0.05042140134402387, jokes: 0.04777956063148582, gives_an_insult: 0.08521577216932821, brags: 0.05011441682793494, yawns: 0.07226450910740555, supports: 0.047494696104660825, rants: 0.05989000243658718}",Vicki
2119,7,9,313,Brian,[1 1 1 0 0],[0.83095197 0.965      0.775     ],Lounge,"{shouts: 0.0663127393423449, shares: 0.06762392932012554, leaves_conversation: 0.0311227027418497, makes_smalltalk: 0.05099754766560676, makes_deeptalk: 0.09656368494950163, gives_controversial_opinion: 0.055145052074770974, changes_the_topic: 0.03691743902764375, shows_interest: 0.06865141536530509, shows_concern: 0.039151754183652326, laughs: 0.06354311549275725, jokes: 0.11170268810866525, gives_an_insult: 0.042812254172164874, brags: 0.11681098798121307, yawns: 0.049374595410409436, supports: 0.05186346584694581, rants: 0.05140662831704359}",Laquita
2120,7,9,314,David,[0 1 0 0 0],[-0.30598229  0.64860015  0.73014591],Lounge,"{shouts: 0.0932236693221624, shares: 0.050302360558709486, leaves_conversation: 0.043790738422921, makes_smalltalk: 0.0719011639994885, makes_deeptalk: 0.05627198821978876, gives_controversial_opinion: 0.07922399207973282, changes_the_topic: 0.04196495445121096, shows_interest: 0.05627198821978876, shows_concern: 0.05252493280026657, laughs: 0.06438894364585944, jokes: 0.05370993839047089, gives_an_insult: 0.0740270715843676, brags: 0.05854860642758379, yawns: 0.07957202444208183, supports: 0.050250555851199745, rants: 0.0740270715843676}",Jerry
2121,7,9,315,Andrew,[1 0 1 0 0],[-0.6462402   0.998      -0.12852084],Hall,"{shouts: 0.026241879639358014, shares: 0.021453313915043792, leaves_conversation: 0.020643450650806243, makes_smalltalk: 0.05033754951140886, makes_deeptalk: 0.5896072749165655, gives_controversial_opinion: 0.026168420102846594, changes_the_topic: 0.01686358497834931, shows_interest: 0.023873874370557283, shows_concern: 0.0627864756897643, laughs: 0.023800414834045866, jokes: 0.018854237564221294, gives_an_insult: 0.028374500053975748, brags: 0.018927697100732714, yawns: 0.02024552667468584, supports: 0.02333004981170294, rants: 0.028491750185935957}",John
2122,7,9,316,Laquita,[1 1 0 0 1],[-0.04308116  0.42266709  0.22788037],Lounge,"{shouts: 0.06279088456398653, shares: 0.06225826602132695, leaves_conversation: 0.056152541401688724, makes_smalltalk: 0.08208575601163011, makes_deeptalk: 0.07307603793746115, gives_controversial_opinion: 0.05791463523136849, changes_the_topic: 0.04755769430320073, shows_interest: 0.07307603793746115, shows_concern: 0.06642731584259065, laughs: 0.05971958517091588, jokes: 0.050988459787242986, gives_an_insult: 0.06992815543487378, brags: 0.05291655945660098, yawns: 0.07011931162371232, supports: 0.055339397433127824, rants: 0.05964936184281184}",Brian
2123,7,9,317,Robin,[0 0 0 0 0],[ 0.14454106 -0.21095366 -0.78709906],Hall,"{shouts: 0.021576172354076512, shares: 0.03917492601493162, leaves_conversation: 0.03389451966604034, makes_smalltalk: 0.031672966770197035, makes_deeptalk: 0.02769746012671446, gives_controversial_opinion: 0.02142913865484336, changes_the_topic: 0.023931185544323667, shows_interest: 0.02769746012671446, shows_concern: 0.027827229808029794, laughs: 0.02786316348414831, jokes: 0.020131431819348757, gives_an_insult: 0.019206370631584646, brags: 0.020204841131363217, yawns: 0.6072471559545585, supports: 0.031239607281540665, rants: 0.019206370631584646}",James
2124,7,9,318,Johnny,[1 0 1 0 1],[ 1.         -0.50525855 -0.41074549],Lounge,"{shouts: 0.050694645836289895, shares: 0.10138047971059345, leaves_conversation: 0.04994725701637632, makes_smalltalk: 0.05542842617683404, makes_deeptalk: 0.09781733730447303, gives_controversial_opinion: 0.04801739542514986, changes_the_topic: 0.05164331320337062, shows_interest: 0.06877767844559539, shows_concern: 0.05769736724352771, laughs: 0.05715892320554874, jokes: 0.05013950850456975, gives_an_insult: 0.055700073414375495, brags: 0.0528167589157098, yawns: 0.07895679495985061, supports: 0.06812396722335996, rants: 0.055700073414375495}",Mauricio
2125,7,9,319,Laquita,[1 1 0 0 1],[-0.26463355 -0.15150787 -1.        ],Hall,"{stands_in_corner: 0.38397140406679764, leaves_room: 0.34919713198687086, starts_conversation: 0.2668314639463315}",Lillian
2126,8,0,0,Phyllis,[0 0 1 0 0],[0.56258615 0.85562973 0.10552678],Hall,{},Robin
2127,8,0,4,Robin,[0 0 0 0 0],[-0.45534539 -0.01242478 -0.16003604],Hall,"{stands_in_corner: 0.2845211188173736, leaves_room: 0.3956173133674971, starts_conversation: 0.3198615678151294}",Phyllis
2128,8,0,6,Patrick,[0 0 0 0 1],[-0.35281541  0.07811668 -0.58640235],Lounge,"{stands_in_corner: 0.3836441244541142, leaves_room: 0.3526349507801226, starts_conversation: 0.26372092476576314}",Dorothy
2129,8,0,7,Jerry,[1 1 0 1 0],[0.42648237 0.08590822 0.91787016],Hall,{},Shawn
2130,8,0,8,Jacquelyn,[0 0 0 1 1],[ 0.18952477  0.39216016 -0.321352  ],Kitchen,"{stands_in_corner: 0.3924261799797953, leaves_room: 0.28670847031931984, starts_conversation: 0.32086534970088487}",David
2131,8,0,10,Donald,[0 1 1 0 1],[-0.87010183 -0.49180841  0.58239743],Lounge,{},David
2132,8,0,12,Maria,[0 1 1 1 0],[-0.38473553  0.86925613 -0.80583765],Hall,{},Robert
2133,8,0,13,David,[0 1 0 1 0],[ 0.18696034  0.52033862 -0.13918115],Lounge,"{stands_in_corner: 0.35539337873910704, leaves_room: 0.2778944420596707, starts_conversation: 0.3667121792012223}",Donald
2134,8,0,14,Robert,[0 1 1 0 0],[ 0.02535025  0.05840116 -0.09294865],Hall,"{stands_in_corner: 0.2841650418475147, leaves_room: 0.3236923080011998, starts_conversation: 0.39214265015128563}",Maria
2135,8,0,18,Catherine,[1 0 1 1 1],[-0.08044432 -0.67816991 -0.01131835],Lounge,{},David
2136,8,0,19,Nola,[1 0 0 0 0],[ 0.82399787  0.67979855 -0.7634757 ],Lounge,"{stands_in_corner: 0.40281573940659055, leaves_room: 0.3231933282069722, starts_conversation: 0.2739909323864373}",Martin
2137,8,0,22,Ronnie,[0 0 0 1 0],[ 0.93937904  0.98680836 -0.73034205],Lounge,"{stands_in_corner: 0.3862151147525096, leaves_room: 0.26159700180039946, starts_conversation: 0.35218788344709095}",Elisabeth
2138,8,0,23,David,[1 0 0 1 0],[ 0.11192558  0.72733872 -0.58124464],Lounge,"{stands_in_corner: 0.42583362651007806, leaves_room: 0.25471676523654546, starts_conversation: 0.31944960825337654}",Catherine
2139,8,0,26,Shawn,[0 0 1 1 1],[ 0.96783486  0.50599652 -0.00220873],Hall,"{stands_in_corner: 0.34041892715842526, leaves_room: 0.2844598859686125, starts_conversation: 0.3751211868729623}",Jerry
2140,8,0,31,Donald,[0 1 0 0 1],[-0.45744332  0.85616067 -0.78015961],Lounge,"{stands_in_corner: 0.49600541946923554, leaves_room: 0.29134922409425, starts_conversation: 0.21264535643651453}",Lillian
2141,8,1,32,Phyllis,[0 0 1 0 0],[0.56158615 0.85762973 0.10352678],Hall,"{shouts: 0.07077891413185648, shares: 0.05954447120800389, leaves_conversation: 0.028698769893815118, makes_smalltalk: 0.09011765016597337, makes_deeptalk: 0.10091183695628395, gives_controversial_opinion: 0.047376654075859226, changes_the_topic: 0.0329053555464887, shows_interest: 0.08112991913024072, shows_concern: 0.040342722064655154, laughs: 0.0872031104056629, jokes: 0.058509293076058004, gives_an_insult: 0.0411781832031814, brags: 0.07221801962667905, yawns: 0.05997135354396499, supports: 0.06815364594205246, rants: 0.060960101029224625}",Robin
2142,8,1,33,Dorothy,[0 0 1 1 0],[ 0.15261163 -0.53149854  0.68522602],Lounge,"{stands_in_corner: 0.1963154143422949, leaves_room: 0.2409096629020516, starts_conversation: 0.5627749227556537}",Patrick
2143,8,1,34,Elisabeth,[1 0 1 1 0],[ 0.70018758  0.36147182 -0.43837453],Lounge,"{stands_in_corner: 0.32287633093061896, leaves_room: 0.2591163190157812, starts_conversation: 0.4180073500535998}",Ronnie
2144,8,1,35,David,[0 1 0 0 0],[-0.6438066   0.71021215 -0.57774845],Kitchen,"{stands_in_corner: 0.39425937288344043, leaves_room: 0.34081958529654655, starts_conversation: 0.26492104182001314}",Jacquelyn
2145,8,1,36,Robin,[0 0 0 0 0],[-0.45134539 -0.01242478 -0.15693604],Hall,"{shouts: 0.02673388704515762, shares: 0.029204576216553074, leaves_conversation: 0.030394355270086805, makes_smalltalk: 0.038098662845369696, makes_deeptalk: 0.02415318959095682, gives_controversial_opinion: 0.026586853345924467, changes_the_topic: 0.026874278629404582, shows_interest: 0.02415318959095682, shows_concern: 0.030096903656768214, laughs: 0.024318892948390673, jokes: 0.020283706426288246, gives_an_insult: 0.02628927152315626, brags: 0.020357115738302702, yawns: 0.6042127847015997, supports: 0.0219530609479281, rants: 0.02628927152315626}",Phyllis
2146,8,1,38,Patrick,[0 0 0 0 1],[-0.34981541  0.08011668 -0.58630235],Lounge,"{shouts: 0.050381157609937735, shares: 0.05430619537699141, leaves_conversation: 0.07565875214416379, makes_smalltalk: 0.07297441056865127, makes_deeptalk: 0.05993551194894078, gives_controversial_opinion: 0.04476890564413143, changes_the_topic: 0.04524217103303648, shows_interest: 0.05993551194894078, shows_concern: 0.09664424448299015, laughs: 0.05530057440265164, jokes: 0.0437923946153432, gives_an_insult: 0.08256936506095078, brags: 0.046127250811792316, yawns: 0.09442780527526333, supports: 0.06069215374800529, rants: 0.057243595328209725}",Dorothy
2147,8,1,39,Jerry,[1 1 0 1 0],[0.42148237 0.13690822 0.90987016],Hall,"{shouts: 0.06932046915174428, shares: 0.07067450074520056, leaves_conversation: 0.039924712791901955, makes_smalltalk: 0.05480024286456482, makes_deeptalk: 0.06831382551430414, gives_controversial_opinion: 0.05977441516823335, changes_the_topic: 0.05607441077818262, shows_interest: 0.09911591427728848, shows_concern: 0.05660141956534602, laughs: 0.06267665202586639, jokes: 0.07078476574728415, gives_an_insult: 0.04945886384325818, brags: 0.0669377704735108, yawns: 0.06711606497873764, supports: 0.05896710823131839, rants: 0.04945886384325818}",Shawn
2148,8,1,40,Jacquelyn,[0 0 0 1 1],[ 0.18452477  0.42316016 -0.291352  ],Kitchen,"{shouts: 0.024356001444775757, shares: 0.037227671244926354, leaves_conversation: 0.018373083414534877, makes_smalltalk: 0.04989726335302091, makes_deeptalk: 0.033576385125442504, gives_controversial_opinion: 0.024295443913817744, changes_the_topic: 0.01852540510588595, shows_interest: 0.03369388778779807, shows_concern: 0.5909689363389516, laughs: 0.033546436598265374, jokes: 0.021505335348812517, gives_an_insult: 0.019115838109878002, brags: 0.021483228264462084, yawns: 0.02495185513999722, supports: 0.029419446311080587, rants: 0.019063782498350442}",David
2149,8,1,41,Lillian,[1 1 1 1 1],[0.01332823 0.85421113 0.00287275],Lounge,"{stands_in_corner: 0.38399531244094603, leaves_room: 0.2812500302330197, starts_conversation: 0.33475465732603427}",Donald
